avg_dist,avg_inc_price,avg_rating_by_driver,avg_rating_of_driver,city_Carthag,city_Harko,fancy_car_user,first_month_cat_more_1_trip,first_month_cat_no_trips,inc_pct,month_5_still_here,phone_iPhone,weekday_pct
6.49,1,4.7,4.3,1,0,TRUE,1,0,0,0,1,62.5
2.67,1,4.9,5,0,1,TRUE,0,0,0,1,0,100
3.65,1.14,5,4.3,0,1,TRUE,0,0,14.3,1,0,71.4
2.7,1.13,5,4.6,1,0,FALSE,1,0,16.7,0,0,50
21.54,1,5,,0,1,TRUE,0,0,0,1,1,60
6.57,1,5,,0,0,FALSE,0,0,0,1,1,100
10.27,1,4.9,4.9,0,1,TRUE,1,0,0,1,0,77.3
2.92,1,5,,1,0,TRUE,0,0,0,0,1,0
3.24,1,5,4,0,0,FALSE,0,1,0,0,1,100
3.01,1.04,4.7,4.5,0,0,FALSE,1,0,16.7,1,1,66.7
6.38,1,4,5,1,0,FALSE,0,0,0,0,1,100
19.22,1,5,5,0,0,FALSE,0,1,0,0,0,100
4.6,1,4.8,3.8,0,0,TRUE,0,1,0,0,0,75
9.69,1,5,4,0,0,FALSE,1,0,0,0,0,33.3
12.73,1.08,4.7,4.7,1,0,FALSE,1,0,33.3,0,1,100
8.74,1,5,4,0,0,TRUE,0,0,0,0,1,100
4.33,1,5,,0,0,FALSE,0,0,0,0,0,33.3
1.48,1,4.8,4.9,0,0,TRUE,1,0,0,1,1,75
2.67,1.03,4.9,4,1,0,TRUE,1,0,4.5,0,0,31.8
4.03,1,4.2,4.4,0,0,FALSE,1,0,0,0,0,82.4
2.32,1,5,4.7,0,0,FALSE,1,0,0,1,1,33.3
2.88,1.07,4.8,5,0,1,TRUE,1,0,13.4,1,1,74.6
5.88,1,5,5,1,0,FALSE,0,0,0,0,1,25
4.24,1.06,4.9,4,0,1,FALSE,1,0,11.7,1,0,77.2
2.34,1.11,4.7,4.1,0,1,FALSE,1,0,20,1,1,65.7
4.03,2.5,,3,1,0,FALSE,0,1,100,0,1,0
2.03,1.13,5,,0,1,FALSE,0,0,16.7,1,1,33.3
17.74,1,5,4,0,0,TRUE,0,0,0,0,1,100
19.32,1,5,,1,0,FALSE,0,0,0,0,1,100
2.29,1,5,5,1,0,FALSE,0,0,0,0,0,50
1.48,1,4.7,5,1,0,FALSE,0,0,0,0,1,100
2.33,1,5,2,1,0,FALSE,0,0,0,0,1,100
10.01,1,5,5,0,1,FALSE,1,0,0,0,0,0
4.31,1,4.5,4.8,1,0,TRUE,0,0,0,0,1,50
5.59,1,5,5,0,0,TRUE,1,0,0,0,1,33.3
6.23,1,4.9,5,1,0,FALSE,0,0,0,0,1,25
4.53,1,5,4,0,0,FALSE,0,0,0,0,1,100
2.51,1,4.4,4.6,0,0,TRUE,1,0,0,1,1,48.3
4.33,1,5,4.5,1,0,TRUE,0,1,0,0,0,100
1.62,1,4,3,1,0,FALSE,0,0,0,0,1,100
2.62,1,5,4.8,0,1,FALSE,1,0,0,1,1,75.9
2.16,1,5,5,0,1,FALSE,0,1,0,0,1,50
2.8,1,5,5,0,1,FALSE,1,0,0,0,0,100
5.58,1.02,4.8,4,0,0,FALSE,1,0,6.7,1,1,80
6.46,1,4,5,0,0,FALSE,0,0,0,0,0,0
29.12,1,5,5,0,1,FALSE,0,0,0,0,1,100
8.56,1,5,4,0,1,FALSE,0,1,0,1,0,0
16.27,1,5,5,1,0,FALSE,0,0,0,0,0,0
11.97,1,5,5,1,0,TRUE,0,0,0,0,0,100
10.93,1,5,,1,0,FALSE,0,0,0,0,0,100
4.29,1.22,4.3,4,0,0,TRUE,0,1,33.3,1,0,44.4
2.63,1,5,5,1,0,FALSE,0,0,0,0,1,100
5.3,1,2,4,1,0,FALSE,0,0,0,0,0,100
7.62,1,5,3,0,0,FALSE,0,0,0,0,1,100
21.08,1,5,,0,0,TRUE,0,1,0,0,1,100
1.16,1,4,4,0,0,FALSE,0,0,0,0,1,0
4.7,1,4.9,4.4,0,1,TRUE,0,1,0,1,1,33.3
5.78,1,4.8,4.9,1,0,TRUE,1,0,0,1,1,59.4
12.35,1,5,5,0,1,FALSE,0,1,0,0,0,50
5.1,1,4.5,4,0,0,TRUE,1,0,0,0,1,83.3
3.74,1,4.6,4.8,0,0,FALSE,0,1,0,1,1,86.7
6.56,1.33,5,5,0,1,FALSE,1,0,33.3,1,1,100
16.77,1,5,,0,0,FALSE,0,1,0,1,1,0
5.9,1.03,4.5,4.8,0,0,FALSE,0,1,12.5,1,1,37.5
3.68,1.25,5,5,1,0,FALSE,0,0,100,0,1,100
4.37,1,4.8,4.7,1,0,FALSE,1,0,0,1,1,68.4
3.47,1,3.5,4.5,0,0,FALSE,0,1,0,1,1,100
2.54,1,4.8,4.8,1,0,TRUE,1,0,0,1,0,100
51.54,1,5,5,1,0,FALSE,0,1,0,0,1,100
1.22,1,5,,1,0,FALSE,0,1,0,0,1,0
2.66,1.08,4.7,4.9,1,0,TRUE,1,0,18.2,1,1,58.4
3.47,1.5,5,2.5,1,0,FALSE,1,0,50,0,0,0
1.6,1,4.3,5,1,0,FALSE,0,0,0,1,1,33.3
6.72,1,5,5,0,0,FALSE,1,0,0,0,0,60
4.62,1,5,,0,0,TRUE,0,0,0,0,1,100
3.02,1,4.8,5,0,0,FALSE,1,0,0,1,0,30.8
4.24,1,4.9,5,0,1,TRUE,1,0,0,1,1,83.3
1.66,1,5,5,0,1,TRUE,1,0,0,1,1,0
2.88,1,5,5,1,0,FALSE,1,0,0,0,1,100
1.72,1,4.5,5,0,0,FALSE,0,0,0,0,1,0
1.73,1,5,4,1,0,FALSE,1,0,0,0,0,50
2.75,1,5,5,0,0,TRUE,1,0,0,0,0,50
2.4,1.25,4,4,1,0,FALSE,0,1,100,1,1,0
3.85,1.29,4.5,4,0,0,TRUE,1,0,57.1,1,1,28.6
12.99,1,4,,0,0,FALSE,0,1,0,0,1,0
18.64,1.08,5,3.5,0,0,TRUE,1,0,11.1,1,1,100
4.01,1,5,,1,0,TRUE,0,0,0,0,0,0
4.14,1,5,5,0,0,TRUE,1,0,0,0,1,71.4
3.03,1,4.5,5,0,0,TRUE,1,0,0,1,1,73.8
1.52,1,4.9,4.3,0,0,TRUE,1,0,0,0,1,50
6.3,1.11,4.8,4.9,0,0,TRUE,0,0,18.2,1,1,27.3
2.74,2.75,5,5,0,0,FALSE,0,0,100,0,1,100
2.37,1.22,4.7,4.8,0,0,FALSE,1,0,33.3,0,0,11.1
6.98,1,4.8,4.3,0,0,FALSE,1,0,0,0,1,75
4.55,1.02,4,3.8,0,0,TRUE,1,0,10,1,1,70
2.05,1.48,4.7,3.6,1,0,TRUE,1,0,33.3,0,1,58.3
7.26,1,4.6,5,0,0,FALSE,1,0,0,1,0,58.3
6.4,1,5,5,0,0,FALSE,0,1,0,1,1,100
2.46,1.5,4.7,3.5,0,0,FALSE,0,1,33.3,0,1,100
10.68,1,4.7,5,0,0,TRUE,0,0,0,0,1,66.7
5.32,1.22,4.8,5,0,1,TRUE,1,0,36.8,1,1,52.6
2.63,1.32,4.7,5,0,0,TRUE,1,0,36.4,1,0,59.1
18.62,1,5,4.8,1,0,FALSE,1,0,0,0,0,85.7
3.12,1,4.6,4.3,0,0,FALSE,1,0,0,1,1,50
4.68,1.12,4.8,4.7,1,0,FALSE,1,0,17.2,1,1,44.8
8.14,1,3,4.5,1,0,FALSE,0,1,0,0,1,0
2.56,1,5,,0,0,FALSE,0,1,0,0,1,100
2.27,2.5,5,5,1,0,FALSE,0,1,100,1,1,0
7.42,1,4,,1,0,FALSE,0,1,0,1,1,100
9.67,1,4.5,5,0,0,FALSE,0,1,0,0,1,100
8.12,1,5,5,1,0,FALSE,0,0,0,0,1,100
1.03,1,5,3,0,0,FALSE,1,0,0,0,1,100
6.21,1,5,,1,0,FALSE,0,0,0,0,0,100
19.47,1,3.7,5,0,0,TRUE,0,0,0,0,1,100
2.99,1.05,5,5,0,1,FALSE,1,0,20,0,0,80
2.47,1.08,4.7,5,0,1,FALSE,1,0,33.3,0,0,33.3
7.89,1,3,2,0,1,TRUE,0,1,0,0,1,100
5.52,1,5,4.3,0,0,TRUE,1,0,0,1,1,90.9
2.79,1.13,5,5,0,0,TRUE,0,1,50,1,1,0
2.95,1.13,4.8,4.3,1,0,TRUE,0,1,12.5,1,1,87.5
4.93,1.29,5,4.2,0,1,TRUE,0,1,28.6,1,1,0
1.02,1,5,5,0,0,FALSE,0,1,0,0,0,100
0.96,1,5,,1,0,TRUE,0,1,0,1,0,0
1.91,1,5,4,0,1,FALSE,0,0,0,0,1,100
0.97,1,5,5,1,0,FALSE,1,0,0,0,0,100
2.66,1.24,4.9,4.5,0,0,FALSE,1,0,11.8,0,0,35.3
8.93,1,4.6,,0,0,TRUE,1,0,0,1,1,85.7
3.42,1.63,5,5,0,0,FALSE,1,0,50,0,0,50
10.24,1,5,5,1,0,TRUE,0,0,0,0,1,60
4.59,1.14,4.6,3.5,0,0,TRUE,1,0,12.5,1,1,37.5
7.71,1,4.9,4.5,0,1,FALSE,1,0,0,0,0,100
5.49,1.13,4.8,5,0,1,TRUE,1,0,12.5,1,1,50
2.43,1.13,5,4,0,1,TRUE,1,0,50,0,0,100
3.82,1,4.9,4,0,0,TRUE,1,0,0,1,1,30.8
5.16,1,4.5,5,0,0,TRUE,0,0,0,0,1,100
11.22,1,5,5,0,1,FALSE,0,0,0,1,1,40
3.34,1,5,5,1,0,TRUE,0,0,0,0,1,66.7
2.76,1,4.8,5,0,0,TRUE,0,1,0,0,1,100
7.93,1,5,5,1,0,TRUE,0,0,0,0,1,0
4.4,1.09,4.3,4.6,0,0,FALSE,1,0,5.3,1,1,63.2
4.16,1,4.6,5,0,0,TRUE,1,0,0,1,1,80
5.33,1.01,4.8,4.7,1,0,TRUE,1,0,5,1,1,45
4.58,1,5,,1,0,FALSE,0,0,0,1,0,50
1.08,1.04,4.9,4.5,0,1,FALSE,1,0,8.4,1,1,66.3
5.44,1,4.7,4.4,0,0,FALSE,1,0,0,1,0,78.3
2.21,1,4.6,5,0,0,FALSE,1,0,0,1,1,91.7
3.12,1,5,5,0,0,FALSE,1,0,0,1,0,33.3
1.64,1.06,5,5,0,1,FALSE,1,0,12.5,1,1,81.3
5.39,1,5,4,0,0,TRUE,1,0,0,0,0,100
7.73,1,5,5,0,1,FALSE,0,0,0,0,0,0
2.94,1.02,4.4,4.6,0,0,TRUE,1,0,8.3,1,1,50
1.57,1,5,,0,1,FALSE,0,1,0,1,0,100
6.65,1.15,3.6,4.5,1,0,FALSE,1,0,40,0,0,100
2.54,1.1,4.4,4.5,1,0,TRUE,1,0,16.7,1,1,54.2
16.94,1,4.8,4.9,0,1,TRUE,0,0,0,1,1,76.2
3.58,1.11,5,4.9,1,0,FALSE,1,0,13.2,1,1,57.9
10.56,1,5,,1,0,FALSE,0,0,0,0,1,0
17.21,1,5,5,0,0,FALSE,0,1,0,1,1,0
2.88,1,5,5,0,1,TRUE,0,1,0,1,0,42.9
3.15,1.1,5,5,1,0,TRUE,1,0,20,1,1,20
13.11,1,5,5,0,1,FALSE,0,0,0,0,1,50
4.44,1.03,4.9,4.8,1,0,TRUE,1,0,4.7,1,1,81.4
0.87,1,5,5,0,0,FALSE,0,0,0,0,1,0
1.77,1,4.8,4.8,1,0,FALSE,1,0,0,0,0,50
4.23,1,5,5,0,0,TRUE,1,0,0,1,0,33.3
3.66,1.02,4.7,4.6,0,0,FALSE,1,0,4.8,1,1,88.7
3.7,1.5,4,5,0,1,FALSE,0,1,100,0,0,0
3.05,1,5,5,1,0,FALSE,0,0,0,0,0,40
5.73,1,5,,1,0,FALSE,0,1,0,0,0,0
6.16,1,5,5,0,0,FALSE,0,1,0,0,1,33.3
1.4,1,4.9,4.9,0,0,FALSE,1,0,0,0,1,72.7
1.85,1,4.8,4.3,1,0,FALSE,0,1,0,0,1,75
2.43,1.14,4.7,3.2,1,0,TRUE,1,0,42.9,0,0,71.4
7.5,1,4,4.5,0,0,FALSE,1,0,0,1,0,33.3
1.63,1,5,5,1,0,TRUE,0,1,0,0,0,100
2.22,2.25,5,5,1,0,FALSE,0,0,100,0,0,0
8.53,1,5,3,0,0,FALSE,0,1,0,0,1,0
23.82,1,5,5,0,1,TRUE,0,0,0,1,1,100
2.04,1,4.8,4.5,0,0,FALSE,1,0,0,0,1,36.4
2.82,1,5,5,1,0,FALSE,0,0,0,1,1,0
1.47,1,5,5,0,0,FALSE,0,1,0,0,1,0
15.83,1,5,5,0,0,TRUE,0,1,0,1,1,50
4.03,1,5,5,0,1,TRUE,1,0,0,1,1,50
5.01,1,4.7,5,0,0,FALSE,1,0,0,0,1,33.3
4.3,1,4.1,5,0,0,TRUE,1,0,0,0,0,71.4
1.95,1,,5,0,0,FALSE,0,1,0,0,1,0
1.44,1,4,5,0,0,FALSE,1,0,0,0,1,50
31.61,1,5,5,0,1,FALSE,1,0,0,1,1,85.7
6.43,1,5,4,0,0,FALSE,0,0,0,0,1,0
3.14,1,4.8,4,0,1,TRUE,0,0,0,1,1,66.7
4.39,1.01,5,4.2,0,1,TRUE,1,0,5.9,1,1,94.1
6.29,1,4.9,3.3,0,0,TRUE,1,0,0,0,1,42.9
4.78,1,5,,0,0,FALSE,0,1,0,0,1,0
11.69,1,5,,0,0,FALSE,0,0,0,0,0,100
14.5,1,5,5,0,0,FALSE,0,0,0,0,1,100
1.65,1.02,4.8,4.3,0,1,FALSE,1,0,9.1,1,1,36.4
6.29,1.25,5,,0,0,FALSE,0,1,100,1,0,100
3.36,1,5,,0,0,FALSE,0,0,0,0,0,0
8.11,1,4.9,4.4,0,0,TRUE,0,0,0,1,1,91.8
4.35,1.34,4.4,4,0,1,TRUE,1,0,37.5,1,1,25
2.54,1,4.7,4.7,0,0,FALSE,1,0,0,1,1,80
1.28,1,4,5,1,0,TRUE,1,0,0,0,1,100
1.64,1,5,3,1,0,FALSE,0,1,0,0,0,100
8.29,1,5,,1,0,FALSE,1,0,0,0,0,0
8.01,1,5,,0,0,FALSE,0,1,0,1,1,100
5.74,1,5,5,0,0,FALSE,0,0,0,0,0,75
15.5,1,5,5,0,1,TRUE,0,0,0,0,1,100
1.45,1,5,,1,0,TRUE,0,1,0,1,1,100
7.02,1.05,4.9,4.4,0,0,TRUE,1,0,6.3,0,1,100
29.27,1,5,5,0,0,FALSE,0,1,0,1,1,100
2.38,1.06,4.8,3.4,0,0,FALSE,1,0,8.3,1,1,62.5
3.62,2.5,5,4,0,0,FALSE,0,1,50,1,0,50
2.62,1,4.3,2,0,0,FALSE,0,0,0,0,0,66.7
1.88,1,4.5,5,0,1,FALSE,0,1,0,0,0,0
5.56,1.04,5,5,0,1,TRUE,1,0,14.3,1,1,42.9
7.12,3.75,5,,1,0,FALSE,0,1,100,0,1,100
4.53,1.1,4.9,4.1,1,0,TRUE,1,0,16.7,0,0,58.3
2.46,1,4.8,5,0,0,TRUE,1,0,0,0,1,100
4.35,1,4.7,3.4,0,0,TRUE,1,0,0,1,1,66.7
3.06,2.25,5,,0,0,TRUE,0,1,100,0,0,0
2.36,1.1,4.7,4.7,1,0,FALSE,1,0,13.6,0,0,59.1
14.8,1,5,,0,1,FALSE,0,0,0,0,1,0
14.15,1,5,5,1,0,FALSE,0,0,0,0,1,0
2.72,1.15,4.9,5,0,1,FALSE,0,0,23.5,1,1,100
4.16,1.03,4.7,4.9,1,0,TRUE,0,0,5.3,1,1,57.9
2.12,1,5,5,0,1,FALSE,0,1,0,1,1,0
10.68,1,5,5,0,0,TRUE,1,0,0,0,0,33.3
2.8,1.5,5,5,0,1,TRUE,0,1,50,1,1,100
2.33,1,5,5,0,0,FALSE,1,0,0,0,1,100
11,1,4.8,4,1,0,FALSE,1,0,0,0,0,60
15.86,1.19,4.8,4.5,0,1,FALSE,0,1,25,1,1,50
8.11,1.08,5,5,0,1,FALSE,0,0,16.7,1,1,66.7
7.41,1,5,5,1,0,FALSE,0,1,0,0,0,100
3.09,1,5,5,1,0,FALSE,0,0,0,0,1,0
0.99,1,4.8,5,1,0,TRUE,1,0,0,1,1,100
5.17,1,4.7,4.3,0,0,FALSE,1,0,0,0,1,100
7.68,1,4.9,5,1,0,FALSE,1,0,0,1,0,100
4.68,1,5,5,1,0,FALSE,1,0,0,0,0,100
3.86,1.11,4.7,4.6,0,0,TRUE,1,0,14.3,1,1,65.3
4.66,1,5,,1,0,FALSE,0,1,0,0,0,0
2.39,1,5,5,0,0,TRUE,0,0,0,1,1,85.7
7.16,1.07,4.8,4.6,1,0,TRUE,1,0,20,1,1,40
13.71,1,5,,0,1,FALSE,0,1,0,0,1,100
15.46,1,4.3,5,0,0,TRUE,1,0,0,1,1,100
2.75,1,4.6,4,0,0,FALSE,1,0,0,1,0,25
2.06,1.07,4.7,5,0,0,FALSE,1,0,9.8,1,1,74.5
2.03,1,4.9,4.6,0,0,FALSE,1,0,0,0,0,28.6
4.29,1,5,5,0,0,FALSE,0,1,0,1,1,100
1.06,1,4.7,4.7,1,0,FALSE,1,0,0,0,1,66.7
15,1,5,5,1,0,FALSE,0,0,0,0,1,100
12.76,1,5,5,0,0,TRUE,0,0,0,0,1,100
4.53,1,5,1,1,0,TRUE,0,0,0,0,1,0
7.07,1,5,5,0,1,FALSE,0,0,0,0,0,0
2.41,1.05,4.8,4.9,1,0,TRUE,1,0,14.3,1,1,57.1
3.42,1.75,5,5,0,0,FALSE,1,0,100,0,0,50
13.09,1,5,,0,0,TRUE,0,0,0,0,1,100
2.88,1,4.8,4.9,0,1,FALSE,1,0,0,1,0,81
17.89,1,5,,0,0,TRUE,0,1,0,1,1,100
10.37,1,5,3.9,0,1,FALSE,0,0,0,1,1,100
7.41,1,5,5,0,1,TRUE,0,0,0,1,1,50
7.17,1,4.7,5,0,1,FALSE,0,0,0,1,1,66.7
1.42,4.5,5,,0,0,FALSE,0,1,100,1,1,0
6.14,1,5,5,1,0,FALSE,0,1,0,0,1,100
1.04,1,5,,0,1,FALSE,0,0,0,0,1,100
9.51,1,5,5,0,0,FALSE,1,0,0,0,0,100
6.92,1,5,4,0,1,TRUE,0,1,0,1,0,50
3.57,1,4,5,1,0,FALSE,0,1,0,0,1,100
7.35,1,4.8,4.3,0,0,FALSE,0,0,0,1,0,75
4.63,1,4,3,0,0,FALSE,0,0,0,0,0,0
2.13,1.75,5,,0,0,TRUE,0,0,100,0,1,100
10.74,1,5,,1,0,TRUE,0,0,0,0,1,0
3.52,1,4.9,4.7,1,0,TRUE,1,0,0,1,1,54.5
4.14,1.1,4.3,4.3,1,0,FALSE,1,0,10,1,0,40
11.81,1,5,3.5,1,0,FALSE,1,0,0,0,1,50
2.67,1.29,5,5,0,1,FALSE,1,0,42.9,1,1,14.3
0.62,1,5,5,0,0,TRUE,1,0,0,0,1,100
15.39,1,5,4,0,0,TRUE,0,0,0,0,1,0
4.28,1,4.3,5,0,0,TRUE,0,1,0,0,1,83.3
5.98,1,5,,0,0,FALSE,0,1,0,0,1,0
5.13,1,4.5,3.9,0,0,TRUE,1,0,0,0,0,100
1.66,1,5,4,0,0,FALSE,0,0,0,0,0,100
2.58,1.1,4.9,3.8,1,0,TRUE,1,0,17.6,1,1,88.2
3.31,1.31,4.8,5,1,0,FALSE,0,1,25,1,1,50
5.35,1,5,5,0,0,FALSE,1,0,0,0,0,100
10.97,1,5,,0,1,FALSE,1,0,0,1,1,100
3.5,1.12,4.5,5,0,0,TRUE,1,0,15.4,0,0,69.2
3.5,1,4.8,5,1,0,TRUE,1,0,0,1,1,83.3
7.21,1,5,,1,0,TRUE,0,0,0,0,0,100
3.18,1.13,5,4.3,0,1,TRUE,1,0,25,1,1,52.8
2.75,1,5,5,1,0,FALSE,0,1,0,0,1,100
3.35,1,5,5,0,0,TRUE,0,0,0,0,0,100
2.3,1.04,4.9,4.9,1,0,FALSE,1,0,10,1,0,70
5.1,1,5,4,0,0,FALSE,1,0,0,1,1,20
8.2,1,4.8,4.3,0,0,FALSE,0,1,0,1,1,100
2.64,1,4.7,,0,0,FALSE,0,0,0,1,1,0
15.65,1,5,,0,1,TRUE,0,0,0,1,0,50
3.5,1.06,4.4,4.6,0,0,TRUE,1,0,16.7,0,0,44.4
10.94,1,4.8,4.4,1,0,TRUE,0,1,0,1,1,87.5
1.48,1,5,,1,0,FALSE,0,1,0,0,1,100
7.35,1,5,3,0,0,FALSE,0,1,0,0,1,100
3.18,1,3.9,4.9,0,0,TRUE,1,0,0,1,0,70
1.72,1,5,5,1,0,FALSE,0,1,0,0,0,0
0.71,1,4.8,4.5,0,1,FALSE,0,1,0,1,1,60
2.12,1,4,,1,0,FALSE,0,1,0,0,1,100
14.92,1,5,5,0,0,FALSE,0,0,0,0,0,100
3.77,1,4,5,0,0,FALSE,0,1,0,0,1,100
2.29,1.1,4.6,4.5,0,0,TRUE,1,0,9.1,1,1,9.1
7.26,1,4,,1,0,FALSE,0,1,0,1,1,100
4.58,1.14,4.9,3.9,1,0,FALSE,1,0,21.1,1,1,36.8
15.6,1,,,0,1,FALSE,0,0,0,0,1,100
2.23,1,3,4.5,1,0,FALSE,0,1,0,0,1,100
6.16,1,4.8,2.9,0,0,FALSE,0,1,0,1,1,60.9
22.16,1,5,,0,0,TRUE,0,0,0,0,1,100
3.31,1,4.9,4.3,0,0,FALSE,1,0,0,1,1,66.7
4.65,1,5,4,0,0,TRUE,0,1,0,1,1,50
14.1,1,4.8,4.7,0,1,FALSE,0,0,0,0,0,100
3.7,1,5,5,1,0,FALSE,0,1,0,1,1,100
5.32,1,4,4,0,0,FALSE,0,0,0,0,1,0
23.53,1,4.8,5,0,1,TRUE,0,0,0,1,1,90.9
2.06,1,5,5,0,0,TRUE,0,0,0,0,1,100
10,1,5,5,1,0,FALSE,0,0,0,0,0,100
2.79,1,5,5,0,0,TRUE,0,0,0,0,1,100
3.75,1.04,4.8,3.9,0,1,TRUE,1,0,7.1,0,1,57.1
14.26,1,5,5,1,0,FALSE,0,0,0,0,1,0
14.55,1,5,4,0,0,FALSE,1,0,0,1,1,100
5.35,3.25,5,5,0,0,FALSE,0,1,100,1,0,0
14.13,1,5,,1,0,TRUE,0,0,0,0,1,100
10.52,1.75,3,,0,0,FALSE,0,1,50,0,1,100
2.46,1,5,4.3,0,0,TRUE,1,0,0,1,1,85.7
6.24,1,4.8,5,0,0,FALSE,1,0,0,0,1,50
6.64,1,4,4.5,1,0,FALSE,0,1,0,0,0,20
3.77,1.05,4.8,4.9,1,0,FALSE,0,1,4.7,1,1,67.4
1.96,1,4.3,4,0,0,FALSE,1,0,0,0,0,66.7
2.89,1.14,5,5,0,0,TRUE,0,1,14.3,1,0,71.4
0.88,1,5,4,0,0,TRUE,0,1,0,1,1,100
24.7,1,5,5,1,0,FALSE,0,0,0,0,1,100
2.87,1.5,5,4.7,0,0,FALSE,0,1,66.7,1,1,66.7
1.84,1.3,5,5,0,0,FALSE,0,1,40,0,1,0
8.76,1,5,,1,0,TRUE,0,0,0,0,0,0
1.55,1.02,4.5,5,0,0,TRUE,1,0,3.1,1,1,95.4
5.61,1.11,4.7,3.4,0,1,TRUE,1,0,16.7,1,1,54.2
2.01,1,4.9,5,1,0,FALSE,0,0,0,0,0,66.7
4.02,1,5,4.6,0,1,TRUE,0,0,0,1,1,50
1.69,1.07,4.9,5,0,1,FALSE,1,0,12.1,1,1,75.8
5.83,1,5,5,1,0,FALSE,0,1,0,1,1,0
7.91,1,5,4,1,0,TRUE,0,0,0,0,0,100
15.06,1,5,,0,1,TRUE,1,0,0,1,1,100
2.42,1,3,4,0,1,TRUE,0,1,0,0,1,50
1.83,1,4.3,4.8,0,0,FALSE,1,0,0,1,0,50
14.29,1,5,5,0,0,FALSE,0,1,0,1,1,50
2.62,1,3,,0,0,FALSE,0,0,0,0,1,100
5.32,1,5,5,1,0,TRUE,1,0,0,0,1,50
1.73,1,5,5,0,0,TRUE,0,1,0,0,1,100
3,1.38,5,5,1,0,FALSE,1,0,50,0,0,50
5.34,1,3.3,5,0,0,FALSE,1,0,0,1,1,33.3
2.16,1,4.8,2.3,0,0,FALSE,1,0,0,0,1,87.5
2.82,1,5,5,0,1,FALSE,0,1,0,0,1,0
2.99,1,4,4,1,0,FALSE,0,1,0,0,1,66.7
21.17,1,3,5,1,0,TRUE,0,1,0,0,0,100
3.53,1,4.7,4.5,0,0,FALSE,1,0,0,1,0,40
3.31,1.04,4.7,4.5,0,0,TRUE,1,0,14.3,1,1,85.7
1.44,1,4.9,4.3,0,0,FALSE,0,0,0,1,1,65
1.84,1,5,5,1,0,FALSE,0,1,0,0,1,100
6.02,1,4.8,4.5,1,0,TRUE,0,0,0,0,1,81
4.58,1,5,,1,0,FALSE,0,0,0,0,1,100
3.33,1,4.5,5,1,0,TRUE,1,0,0,0,1,25
3.28,1,4.6,4.3,0,0,TRUE,1,0,0,0,1,60
2.1,1,4.8,4.4,0,0,FALSE,1,0,0,0,0,100
8.55,1,4.9,5,1,0,TRUE,1,0,0,1,0,88.9
4.54,1.1,4.5,4,0,0,TRUE,1,0,4,1,1,80
3.97,1.07,4.4,3.6,0,0,FALSE,1,0,8.3,1,1,64.6
1.96,1,5,,0,0,TRUE,0,0,0,0,1,100
2.91,1.13,5,5,0,0,FALSE,0,1,50,0,0,50
2.08,1,4.5,4.5,0,0,FALSE,0,0,0,1,1,90.9
9.53,1,5,3,1,0,TRUE,0,0,0,0,0,75
2.48,1,4.4,4.8,0,0,FALSE,1,0,0,1,1,57.9
1.29,1.02,4.5,4.5,0,1,FALSE,1,0,9.1,0,1,54.5
3.71,1.5,5,,0,0,TRUE,0,1,100,0,1,100
10.42,1,5,,1,0,FALSE,0,1,0,0,1,100
22.39,1,5,,0,1,FALSE,0,0,0,0,1,100
8.49,1,5,,0,0,FALSE,0,0,0,0,1,100
5.09,1,5,5,1,0,TRUE,1,0,0,0,1,90
2.99,1,5,5,0,0,TRUE,0,0,0,0,1,0
2.32,1,5,,0,1,FALSE,0,1,0,1,1,0
5.03,1,5,5,0,0,FALSE,1,0,0,0,0,100
9.99,1,5,4.3,0,0,FALSE,0,1,0,1,1,100
3.5,1,5,,0,0,FALSE,0,0,0,0,0,0
2.76,1.19,5,3.5,1,0,TRUE,1,0,25,1,1,75
4.17,1,5,5,1,0,FALSE,1,0,0,1,1,100
19.66,1,5,4,0,0,TRUE,0,0,0,0,1,100
14.79,1,5,3.9,0,0,TRUE,0,0,0,1,1,75
2.34,1.05,4.6,4.2,1,0,TRUE,0,1,7.7,1,1,73.1
12.43,1.17,5,5,0,1,FALSE,0,1,16.7,1,1,83.3
5.71,1,3.5,,1,0,FALSE,1,0,0,1,1,50
0.94,1,5,5,1,0,FALSE,0,1,0,1,1,100
11.08,1,5,,1,0,FALSE,0,1,0,0,1,100
15.02,1,5,,0,0,FALSE,0,0,0,0,0,0
6.03,1,5,5,0,1,TRUE,1,0,0,0,1,66.7
7.81,1.25,5,5,1,0,TRUE,0,1,33.3,0,0,0
2.59,1.1,4.6,4.3,1,0,TRUE,1,0,12.2,1,0,84.7
14.85,1,5,5,0,0,FALSE,0,1,0,0,0,0
5.9,1,5,4,0,0,TRUE,1,0,0,0,1,88.9
4.62,1.25,5,,1,0,FALSE,0,1,100,0,1,100
15.95,1,5,4.3,0,1,TRUE,0,1,0,1,1,100
6.97,1.19,4.9,4.8,0,1,TRUE,1,0,20.8,1,1,83
5.07,1.6,4.8,5,0,0,FALSE,0,0,60,1,1,0
2.08,1.1,4.8,4.3,1,0,TRUE,1,0,5.6,1,1,50
5.69,1,5,5,1,0,FALSE,0,1,0,0,1,50
1.55,1,5,,0,0,TRUE,0,0,0,0,1,100
0.77,1,5,5,1,0,FALSE,0,1,0,0,1,100
5.44,1,5,5,0,0,FALSE,0,0,0,0,0,100
